FID,FID_,address,adname,adcode,pname,cityname,name,long,lat,_id,type,data_proce
571,18497,营房西街23号附近,东城区,110101,北京市,北京市,麻辣烫之家(葱店西街),116.424447,39.886129,1#20170617#eb56db8ab5706d20951cd824d5042b2a,餐饮服务;餐饮相关场所;餐饮相关, 
572,18573,南苑公益西桥乐天玛特二层,丰台区,110106,北京市,北京市,悠悠冻酸奶,116.369459,39.83273,g#20170618#327e945286bbf99bf3309ec9f0c62d6d,餐饮服务;餐饮相关场所;餐饮相关, 
573,18576,新华西街58号院1号楼2层251,通州区,110112,北京市,北京市,拼豆夜宵(通州一店),116.643117,39.905432,z#20170618#575be2e5a23f8801b7844a20d9cbb875,餐饮服务;餐饮相关场所;餐饮相关, 
574,18696,马连道路25号新年华购物中心F5层,西城区,110102,北京市,北京市,北角鸡蛋仔(新年华购物中心),116.325802,39.877156,s#20170617#2f56c4ce8540bd2e79c6a4802a0aa256,餐饮服务;餐饮相关场所;餐饮相关, 
575,18709,农丰里1号楼南侧平房(百富国际大厦东侧),朝阳区,110105,北京市,北京市,名客佳大鸡排(东大桥店),116.451826,39.924129,2#20170617#193664d70f5bf6c93598a5704c7fdc75,餐饮服务;餐饮相关场所;餐饮相关, 
576,18749,大栅栏西街98号,西城区,110102,北京市,北京市,哈尔滨中央大街马迭尔冰棍,116.391719,39.894398,y#20170617#e611d752d07c5dbf48c1613a2878d891,餐饮服务;餐饮相关场所;餐饮相关, 
577,18799,魏善庄镇半壁店村北京华远高科电缆有限公司边上小道向东方向走400米,大兴区,110115,北京市,北京市,神憩园酒家,116.40823,39.62784,z#20170618#3a340f2920acd7f5108c9f2a0a93f11d,餐饮服务;餐饮相关场所;餐饮相关, 
578,18839,光泽胡同与新街口东街交叉口西50米,西城区,110102,北京市,北京市,王记烧烤,116.374439,39.942165,a#20170617#e50177b493c3892c61cc32204d2c70b7,餐饮服务;餐饮相关场所;餐饮相关, 
579,18841,车公庄大街北里1号,西城区,110102,北京市,北京市,库尔班大叔,116.348492,39.934834,g#20170617#074bf91bf1fc0fda92fd6037aac6fd0b,餐饮服务;餐饮相关场所;餐饮相关, 
580,18883,鼓楼南大街3号,昌平区,110114,北京市,北京市,绝味鸭脖(鼓楼南街2店),116.233247,40.223651,3#20170618#d332476e3f7f2faf90a6d569c79d7c56,餐饮服务;餐饮相关场所;餐饮相关, 
581,18918,建材城西路,海淀区,110108,北京市,北京市,7号炸鸡,116.332647,40.057416,2#20170618#05e0abbfe0c241b047b21f3b3439cb4c,餐饮服务;餐饮相关场所;餐饮相关, 
582,19004,右安门外大街3号楼附近,丰台区,110106,北京市,北京市,DailyCafe,116.364092,39.866341,j#20170618#9522f678ff28cba0f9cf6233884060a5,餐饮服务;餐饮相关场所;餐饮相关, 
